2021-12-13 00:22:30+00:00,1470187336680067079,أُسامه فايز,b'RT @shatha7100: @ScreenMix Cats https://t.co/XM49hIMjdw'
2021-12-13 00:22:17+00:00,1470187283500384261,hatem sager,"b'RT @CaroHurndall: After a busy week in Misrata &amp; Sirte, I was excited to finally visit #LeptisMagna. I studied archaeology at university, s\xe2\x80\xa6'"
2021-12-13 00:21:03+00:00,1470186973625307136,Osama,b'\xe2\x80\x94 May be  https://t.co/PLZFyKYRlj'
2021-12-13 00:17:42+00:00,1470186127239880710,Uncle wa Kalorry 🚚,b'@Osama_otero Log out. Uko waters serious'
2021-12-13 00:16:06+00:00,1470185725584982017,mitch (muscle mode),b'Every time that newsroom Osama bin laden scenes gets shared I have flashbacks to my one year of journalism school'
2021-12-13 00:15:54+00:00,1470185675479728136,Jim Edinbourough,b'@RobertIrwin @BindiIrwin I was an international tech and there is death osama in the sky a 0=infinity good enough t\xe2\x80\xa6 https://t.co/p3QiZOw6fz'
2021-12-13 00:14:30+00:00,1470185324466814978,أُسامه فايز,b'RT @ulat_bulu_bulu: Treadmill. https://t.co/u7FaIjKrwR'
2021-12-13 00:13:57+00:00,1470185183886417926,Sir-Rap-A-Lot,b'I am alive https://t.co/il2eMhepoh'
2021-12-13 00:12:02+00:00,1470184701516292099,NYATUGA,"b""@Morara__ @Osama_otero OMG It's 2022\xf0\x9f\x98\x92\xf0\x9f\x98\x92\xf0\x9f\x98\x92"""
2021-12-13 00:11:37+00:00,1470184596687966213,أُسامه فايز,b'RT @RN_Rawabi: #\xd9\x8a\xd9\x88\xd9\x85_\xd8\xa7\xd9\x84\xd8\xb5\xd8\xaf\xd8\xa7\xd9\x82\xd9\x87_\xd8\xa7\xd9\x84\xd8\xb9\xd8\xa7\xd9\x84\xd9\x85\xd9\x8a\n..\xf0\x9f\xa6\x8b\xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\xab\x82 I love you so much @Rn_norah https://t.co/pgU62s7zRi'
2021-12-13 00:10:48+00:00,1470184393524199426,Virnda,b'@JavedTaj10 @Jay91137072 @calxandr Where Osama was found?\nWhere Hafeez is staying?\nKasab who killed so many innocen\xe2\x80\xa6 https://t.co/4ENDIw3fJH'
2021-12-13 00:10:42+00:00,1470184367922233348,𝗪𝗮𝗶𝗹𝗲𝗿,b'@Osama_otero Anacheza rough'
2021-12-13 00:08:39+00:00,1470183849451732998,💡OS 💡,"b'RT @David_Alaba: Our night, Madridistas! \xf0\x9f\xa4\x8d https://t.co/w27XCQr8Fs'"
2021-12-13 00:07:53+00:00,1470183658984198150,"my own person, stay safe and WEAR A MASK!","b""RT @ericgarland: We also know that Assange's espionage helped inform Osama bin Laden and al Qaeda - which makes U.S. media treating him lik\xe2\x80\xa6"""
2021-12-13 00:03:26+00:00,1470182537448280076,Sir-Rap-A-Lot,b'Harmonize international!!! #AfroVasha'
2021-12-13 00:02:12+00:00,1470182226260381697,Hen,b'RT @T_Rozzay3: Osama shouldve hooped instead of tryna kill ppl cause he tall as hell!'
2021-12-13 00:01:56+00:00,1470182160619474944,call me blog,b'RT @chartsafrica: Top 10 songs in Africa\n1.@wizkidayo-Essence\n2.@fireboydml-Peru\n3.@joeboyofficial-Sip\n4.@ckay_yo-Love Nwantiti\n5.@blackshe\xe2\x80\xa6'
2021-12-13 00:01:19+00:00,1470182006986317826,Chris Tashi,"b""@DocAbdullah2 @younasejazi Just because \xf0\x9f\x87\xb5\xf0\x9f\x87\xb0 bankrolled the Taliban doesn't mean they're domesticated\n\nI mean, \xf0\x9f\x87\xba\xf0\x9f\x87\xb2 aid\xe2\x80\xa6 https://t.co/xa7Et5lDxO"""
2021-12-13 00:00:33+00:00,1470181811393339394,أُسامه فايز,b'RT @12Spirits: Felt Cute \xe2\x80\xa2&gt;__&lt;\xe2\x80\xa2 https://t.co/dI8Fj3TkRA'
2021-12-13 00:00:02+00:00,1470181680937943048,BMT522 Proud_Grandma,"b'RT @CaroHurndall: After a busy week in Misrata &amp; Sirte, I was excited to finally visit #LeptisMagna. I studied archaeology at university, s\xe2\x80\xa6'"
2021-12-12 23:57:44+00:00,1470181104279855105,RICKY BOBBY,b'@Jose_Wam_Osama Yea broo just watch the highlights\xe2\x80\xa6Loma is quick but he ain\xe2\x80\x99t like elite quick but guys like Teo Ga\xe2\x80\xa6 https://t.co/wrZFRUimj1'
2021-12-12 23:56:31+00:00,1470180797122555909,Desta Ergano,b'TPLF is Complete Terrorist groups.If such devastation and human rights abuses were committed by any armed forces on\xe2\x80\xa6 https://t.co/gzU4wwt93L'
2021-12-12 23:56:08+00:00,1470180702930960385,Virnda,b'@JavedTaj10 @Jay91137072 @calxandr India never allows to use its soil for terrorism.  Only one country spreads terr\xe2\x80\xa6 https://t.co/B8EckUmGiC'
2021-12-12 23:56:06+00:00,1470180694852870148,SGZO,b'RT @chartsafrica: Top 10 songs in Africa\n1.@wizkidayo-Essence\n2.@fireboydml-Peru\n3.@joeboyofficial-Sip\n4.@ckay_yo-Love Nwantiti\n5.@blackshe\xe2\x80\xa6'
2021-12-12 23:54:03+00:00,1470180178001334278,Sir-Rap-A-Lot,b'My heart is full\xe2\x9d\xa4'
2021-12-12 23:52:35+00:00,1470179806104989701,Rìõ Rugb¥ Sr.,b'@BarryHefner Better at what?! \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'
2021-12-12 23:51:59+00:00,1470179656867454976,Red Dog VIP 🇬🇭➕,b'RT @chartsafrica: Top 10 songs in Africa\n1.@wizkidayo-Essence\n2.@fireboydml-Peru\n3.@joeboyofficial-Sip\n4.@ckay_yo-Love Nwantiti\n5.@blackshe\xe2\x80\xa6'
2021-12-12 23:51:14+00:00,1470179467033288704,Yegi Late,"b""@BarackObama here's another first memory\n\n@BrowardLibrary the marines crash-landed a helicopter in his yard in Paki\xe2\x80\xa6 https://t.co/fWe3RbkuoQ"""
2021-12-12 23:50:58+00:00,1470179399832064011,Rìõ Rugb¥ Sr.,b'The bengals should really be winning this game'
2021-12-12 23:47:43+00:00,1470178585336066048,BOLU,b'RT @chartsafrica: Top 10 songs in Africa\n1.@wizkidayo-Essence\n2.@fireboydml-Peru\n3.@joeboyofficial-Sip\n4.@ckay_yo-Love Nwantiti\n5.@blackshe\xe2\x80\xa6'
2021-12-12 23:46:26+00:00,1470178261560819720,OSAMA ANSARI,b'RT @khan_zafarul: Rector of Darul Uloom Deoband Maulana Abul Qasim Nomani expressed concern over the campaign against the Tablighi Jamaat b\xe2\x80\xa6'
2021-12-12 23:46:14+00:00,1470178208872075272,Osama,b'\xe2\x80\x94 Thanks \xf0\x9f\x98\x82\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f https://t.co/CvsCBTCJ5y'
2021-12-12 23:44:54+00:00,1470177873822724101,Megalone123,b'RT @Lucky2gs: @JrMoneyGettin he\xe2\x80\x99s a bigger threat than osama bin laden'
2021-12-12 23:44:37+00:00,1470177801210843137,𝗪𝗮𝗶𝗹𝗲𝗿,b'@Osama_otero \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 we niache'
2021-12-12 23:42:25+00:00,1470177251425619971,MAG1CD0NJU4N,b'@Logic301 A good stake or good tacos'
2021-12-12 23:40:59+00:00,1470176889608151042,Teratai Melur,"b'RT @Timesofgaza: In Qilqils cillage near Hebron, Israeli occupation forces assaulted Osama Salhab family during detention.\n\nSalhab has been\xe2\x80\xa6'"
2021-12-12 23:40:39+00:00,1470176806691082248,#MadeinLagosDeluxe,b'RT @chartsafrica: Top 10 songs in Africa\n1.@wizkidayo-Essence\n2.@fireboydml-Peru\n3.@joeboyofficial-Sip\n4.@ckay_yo-Love Nwantiti\n5.@blackshe\xe2\x80\xa6'
2021-12-12 23:40:28+00:00,1470176760792821767,O S A M A S A M Y ♛,b'RT @Sarcasm_Station: Best meme https://t.co/5pmQ4qVh7I'
2021-12-12 23:40:18+00:00,1470176716937220100,__ßøse,b'@Osama_otero @Reggaewailer @Sambwaya_ Wazii'
2021-12-12 23:39:57+00:00,1470176628424777737,🇵🇸,"b'RT @swilkinsonbc: Israeli soldiers violently raid Palestinian home in Qilqis: Osama Salhab was so brutally beaten by them, he is hospitalis\xe2\x80\xa6'"
2021-12-12 23:39:33+00:00,1470176529787150336,MAG1CD0NJU4N,b'Come shop mfs https://t.co/zPg4TdVSLL'
2021-12-12 23:39:31+00:00,1470176519972556803,Jabulani6ix,b'RT @chartsafrica: Top 10 songs in Africa\n1.@wizkidayo-Essence\n2.@fireboydml-Peru\n3.@joeboyofficial-Sip\n4.@ckay_yo-Love Nwantiti\n5.@blackshe\xe2\x80\xa6'
2021-12-12 23:35:28+00:00,1470175501150932992,MAG1CD0NJU4N,"b""RT @0xBklyn: Everyone gets hit in the face. Don't believe anyone who says they don't. https://t.co/qbJm91FYqC"""
2021-12-12 23:34:45+00:00,1470175319566872577,MAG1CD0NJU4N,b'@ThundarianHODL @SappySealsNFT Lol if i followed u and ur a seal and u aint follow back u a CUSTER! \xf0\x9f\x96\x95\xf0\x9f\x8f\xbd'
2021-12-12 23:34:05+00:00,1470175153447485444,Eric J. Phillips,b'Dis wallace OUT AT FOX NEWS\nNO RATNGS NO ONE WATCHING\n\nSET UP GUY for osama obama &amp; HATCHET MAN for demoncrats \nGOO\xe2\x80\xa6 https://t.co/Ba37DQeoA2'
2021-12-12 23:33:22+00:00,1470174972135960576,AYANFEOLUWA.✨,b'RT @chartsafrica: Top 10 songs in Africa\n1.@wizkidayo-Essence\n2.@fireboydml-Peru\n3.@joeboyofficial-Sip\n4.@ckay_yo-Love Nwantiti\n5.@blackshe\xe2\x80\xa6'
2021-12-12 23:32:15+00:00,1470174690584973313,MaksymLozOfficial,b'Arrest this osama bin laden https://t.co/N0jzFbz1Op'
2021-12-12 23:30:43+00:00,1470174305933746181,Khaliddali92@gmail.com,"b'RT @CaroHurndall: After a busy week in Misrata &amp; Sirte, I was excited to finally visit #LeptisMagna. I studied archaeology at university, s\xe2\x80\xa6'"
2021-12-12 23:28:29+00:00,1470173745088192516,Aaron Davies,b'@osama_0888 @AdwFifa No not in Trade sorry mate'
2021-12-12 23:28:22+00:00,1470173711630221318,Suro Nipa🌚🇬🇭🇨🇦🇨🇰,b'RT @chartsafrica: Top 10 songs in Africa\n1.@wizkidayo-Essence\n2.@fireboydml-Peru\n3.@joeboyofficial-Sip\n4.@ckay_yo-Love Nwantiti\n5.@blackshe\xe2\x80\xa6'
2021-12-12 23:22:48+00:00,1470172313119252481,thehackologist,"b""It's still cold outside and thus the perfect clothes where you can buy a beer from Osama bin Laden"""
2021-12-12 23:19:58+00:00,1470171598439305217,FnF Studio Radio,"b'Lil Zay Osama, Jackboy - Ride 4 Me (DJ Intro Clean)'"
2021-12-12 23:17:43+00:00,1470171032623656960,Bernardo Silva 🔨🔨,b'@Osama_otero Nishatema \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'
2021-12-12 23:15:47+00:00,1470170546490982408,Sir-Rap-A-Lot,b'RT @osoroKE: A sneak peek of the performance of Nameless at the #AfroVasha Festival tonight.\nhttps://t.co/A73NAqCMpT'
2021-12-12 23:15:00+00:00,1470170349870489605,MADE IN LAGOS DEXULE🔥🇳🇬📌,b'RT @chartsafrica: Top 10 songs in Africa\n1.@wizkidayo-Essence\n2.@fireboydml-Peru\n3.@joeboyofficial-Sip\n4.@ckay_yo-Love Nwantiti\n5.@blackshe\xe2\x80\xa6'
2021-12-12 23:14:59+00:00,1470170347429412869,Sir-Rap-A-Lot,b'Tweet for @Reggaewailer'
2021-12-12 23:14:41+00:00,1470170270447149056,Sir-Rap-A-Lot,b'My boy https://t.co/Iwivq6Ty0Y'
2021-12-12 23:14:15+00:00,1470170162892623875,Spha Jili,"b""@Solphendukaa Kwathiwa i Terrorists leyo \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\n\nso you'll be doing an interview no Black Osama https://t.co/1NcB8wxsI2"""
2021-12-12 23:14:02+00:00,1470170104667250690,Bernardo Silva 🔨🔨,b'@Osama_otero Bullies hao \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'
2021-12-12 23:13:58+00:00,1470170090968850434,Sir-Rap-A-Lot,"b'RT @ItsJeffreyJeff: ROOTS,REGGAE,RAGGA DANCEHALL &amp; SOCA music will forever run deep in my veins\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x92\x9b\xf0\x9f\x92\x9a'"
2021-12-12 23:11:10+00:00,1470169386728230921,Sir-Rap-A-Lot,b'He will always be my GOAT after  what he did to DMX \xe2\x9d\xa4 https://t.co/Gb4oBBAi5F'
2021-12-12 23:11:05+00:00,1470169365018562579,osama_0888,b'@Aaronlfc222 @AdwFifa Do you have this player? https://t.co/4nr1YlHF9k'
2021-12-12 23:09:27+00:00,1470168954249351178,Docilda,"b'RT @MrAndyNgo: Another incident blamed on Trump\xe2\x80\x99s America at the time: In Jan 2017 in Ohio, a Muslim family\xe2\x80\x99s home was painted w/a swastika\xe2\x80\xa6'"
2021-12-12 23:06:51+00:00,1470168298436403205,Sirveek,b'RT @chartsafrica: Top 10 songs in Africa\n1.@wizkidayo-Essence\n2.@fireboydml-Peru\n3.@joeboyofficial-Sip\n4.@ckay_yo-Love Nwantiti\n5.@blackshe\xe2\x80\xa6'
2021-12-12 23:05:41+00:00,1470168006840004608,Ali B.SAAD,"b'RT @CaroHurndall: After a busy week in Misrata &amp; Sirte, I was excited to finally visit #LeptisMagna. I studied archaeology at university, s\xe2\x80\xa6'"
2021-12-12 23:04:37+00:00,1470167735288143873,karen kirkendoll,b'Hunting Hambali: bringing \xe2\x80\x98Southeast Asia\xe2\x80\x99s Osama bin Laden\xe2\x80\x99 to justice https://t.co/Wi1AsU8Wuh via @scmpnews'
2021-12-12 23:01:41+00:00,1470166997317074946,"""55% Of OUR Money is going to war policy meetings""","b""RT @ghulamabbasshah: #CNN accidently 'killed' Obama instead of Osama bin Laden in one of its shows #OBL #Obama #US http://t.co/f5KLbbh2j8\xe2\x80\xa6"""
2021-12-12 23:01:01+00:00,1470166829549199366,Digital Salutem,b'#47 @WearablesExpert talks with Osama Elhassan from @AuthorityDubai \xe2\x9e\xa4  Workforce Development in Digital Health \xe2\x9e\xa4\xe2\x80\xa6 https://t.co/eXk0LmJC0O'
2021-12-12 23:00:59+00:00,1470166821777072128,"""55% Of OUR Money is going to war policy meetings""","b'RT @MKreports: Media company\'s over the world making fun of CNN headline ""Seal who Killed \'Obama\' under..."" Instead \'Osama\'. Photo: http://\xe2\x80\xa6'"
2021-12-12 23:00:28+00:00,1470166690361131011,Sir-Rap-A-Lot,b'Tweet for Nameless! #AfroVasha'
2021-12-12 22:59:20+00:00,1470166407124074504,VAITĒ,b'@Osama_otero Kevin\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
2021-12-12 22:57:59+00:00,1470166066001334274,Tamacti Jun🐅,b'RT @chartsafrica: Top 10 songs in Africa\n1.@wizkidayo-Essence\n2.@fireboydml-Peru\n3.@joeboyofficial-Sip\n4.@ckay_yo-Love Nwantiti\n5.@blackshe\xe2\x80\xa6'
2021-12-12 22:57:37+00:00,1470165975853146115,Sir-Rap-A-Lot,b'It has always been my childhood dream to see Nameless perform #AfroVasha my heart is full https://t.co/fzOaEFEM7a'
2021-12-12 22:56:05+00:00,1470165590484602882,🌩,b'RT @chartsafrica: Top 10 songs in Africa\n1.@wizkidayo-Essence\n2.@fireboydml-Peru\n3.@joeboyofficial-Sip\n4.@ckay_yo-Love Nwantiti\n5.@blackshe\xe2\x80\xa6'
2021-12-12 22:55:37+00:00,1470165473841098755,Sir-Rap-A-Lot,b'RT @Morara__: NAMELESS!! #AfroVasha https://t.co/KzmIPUZqf3'
2021-12-12 22:52:06+00:00,1470164586867290114,Wings of an Eagle,b'@LRPow79 He could have been. But if he wasn\xe2\x80\x99t he probably looked like osama bin laden.'
2021-12-12 22:51:35+00:00,1470164458399944705,MAG1CD0NJU4N,"b'RT @GuiltyPressures: Walk up to TSA wearing BAYC hoodie and MAYC hat. TSA guy says ""I got just one question for you. Did you get it at the\xe2\x80\xa6'"
2021-12-12 22:51:05+00:00,1470164332461707266,MAG1CD0NJU4N,"b""RT @DeezSats: Whilst you're getting chopped up by this crazy ass market.\n\nI'm earning $PIXL everyday, sleeping like a baby, not even checki\xe2\x80\xa6"""
2021-12-12 22:48:50+00:00,1470163766444806145,Kooldjoo,b'RT @chartsafrica: Top 10 songs in Africa\n1.@wizkidayo-Essence\n2.@fireboydml-Peru\n3.@joeboyofficial-Sip\n4.@ckay_yo-Love Nwantiti\n5.@blackshe\xe2\x80\xa6'
2021-12-12 22:48:43+00:00,1470163734928584709,EmanatingPenumbra,"b'RT @bendreyfuss: Like, if you can\xe2\x80\x99t be happy that osama bin Laden has been killed than I truly don\xe2\x80\x99t think you are capable of happiness and\xe2\x80\xa6'"
2021-12-12 22:47:32+00:00,1470163439049973765,olisketchestonight,b'.@gracie_mansion @NYCMayor How many NJ Taliban Al-Qaeda Jihad Extremists Osama Bin Laden Family and Most Wanted by\xe2\x80\xa6 https://t.co/2itsx9gVUx'
2021-12-12 22:47:09+00:00,1470163340316061703,Yousef.osama,b'RT @realmadriden: \xf0\x9f\x97\xa3\xef\xb8\x8f\xf0\x9f\x98\x8d DERBY DAY DELIGHT\n#RealMadridAtleti https://t.co/YSbmF8a9O9'
2021-12-12 22:46:59+00:00,1470163297387401218,Yousef.osama,b'RT @realmadriden: \xf0\x9f\x98\x8dGoal #1                   \xf0\x9f\xa4\x9d         \xf0\x9f\x98\x8dGoal #2 https://t.co/u78BmN1gB6'
2021-12-12 22:46:32+00:00,1470163185378410497,Yousef.osama,b'RT @realmadriden: \xf0\x9f\x98\x8d Can we join this hug?? https://t.co/eW9soOqcny'
2021-12-12 22:46:14+00:00,1470163109285445632,WizkidPolice🦅♥️,b'RT @chartsafrica: Top 10 songs in Africa\n1.@wizkidayo-Essence\n2.@fireboydml-Peru\n3.@joeboyofficial-Sip\n4.@ckay_yo-Love Nwantiti\n5.@blackshe\xe2\x80\xa6'
2021-12-12 22:46:12+00:00,1470163103316951044,OsamaBicy,"b'RT @dunemovie: Where the fear has gone, only artist Michael Oliveros will remain. #FanArtFriday #DuneMovie https://t.co/hoJSvE8uyi'"
2021-12-12 22:44:32+00:00,1470162682112356358,Zvone_CR,b'@DividedByZero7 @xJebuz @ItzOsamaCR Jebuz said that he has the best internet in the country then i remembered you a\xe2\x80\xa6 https://t.co/0mjhGEESZI'
2021-12-12 22:43:56+00:00,1470162533373952003,brain🧠,b'RT @chartsafrica: Top 10 songs in Africa\n1.@wizkidayo-Essence\n2.@fireboydml-Peru\n3.@joeboyofficial-Sip\n4.@ckay_yo-Love Nwantiti\n5.@blackshe\xe2\x80\xa6'
2021-12-12 22:41:48+00:00,1470161995735445506,Myle$ P 👑🇹🇹,b'I wanna change my number and go into hiding like Osama'
2021-12-12 22:41:24+00:00,1470161894673629186,Osama Mohamed,"b'Check out new work on my @Behance profile: ""Livingroom+kitchen"" https://t.co/FGjoyjU5O6'"
2021-12-12 22:41:19+00:00,1470161874326999044,Saint John /G\,b'@TyHennyTV1 911 definitely wasn\xe2\x80\x99t done by osama facts everybody in the chat are enlightened people y\xe2\x80\x99all should res\xe2\x80\xa6 https://t.co/hR0g54EXdp'
2021-12-12 22:39:14+00:00,1470161349468737536,Osama Mardod,"b'RT @EchoThruMe: I have teamed up with @Nyteowl_YT and am changing my previously Echo NFT Crypto channel over to the ""CryptoNight"" channel.\xe2\x80\xa6'"
2021-12-12 22:39:05+00:00,1470161312839778310,Nasser,"b'RT @CaroHurndall: After a busy week in Misrata &amp; Sirte, I was excited to finally visit #LeptisMagna. I studied archaeology at university, s\xe2\x80\xa6'"
2021-12-12 22:38:21+00:00,1470161126096838658,ي زول كسلاان اااي !,b'RT @Abdullah7Hadia: Breath https://t.co/NM0vW0FSeN'
2021-12-12 22:36:14+00:00,1470160592711335938,Sir-Rap-A-Lot,b'@tl_chaos Kwanza after burial mahn\xf0\x9f\x92\x94'
2021-12-12 22:36:06+00:00,1470160560255909892,🇯🇴‏| ‏﮼اسامه‏﮼غانم,b'Black \xf0\x9f\x8f\xb4 https://t.co/qjsS9p4y1a'
2021-12-12 22:35:52+00:00,1470160499958550532,Faraj Ali 😍,"b'RT @CaroHurndall: After a busy week in Misrata &amp; Sirte, I was excited to finally visit #LeptisMagna. I studied archaeology at university, s\xe2\x80\xa6'"
2021-12-12 22:32:54+00:00,1470159753816989699,Shawn Osama,b'RT @JohnTerry26: Proper Chels \xf0\x9f\x92\x99\xf0\x9f\x91\x8a\xf0\x9f\x8f\xbb@CesarAzpi https://t.co/6iuxBddFyz'
2021-12-12 22:32:02+00:00,1470159538779209730,Sir-Rap-A-Lot,b'Worst ever situation https://t.co/YnVjVKYVMt'
2021-12-12 22:31:36+00:00,1470159425939902464,Sir-Rap-A-Lot,b'@fkschindler Be strong - Sizzla \xe2\x9d\xa4\xe2\x9d\xa4'
2021-12-12 22:30:56+00:00,1470159258788507654,expert on everything™,"b""RT @CharsiBhangi: Met an Irani today he said the funniest thing 'pakistan has nuclear bomb, you had Osama too and still you're best friends\xe2\x80\xa6"""
2021-12-12 22:30:06+00:00,1470159050860109828,Rìõ Rugb¥ Sr.,b'@_Gator_Jones They got it on YouTube imma watch it again \xf0\x9f\x98\x82'
2021-12-12 22:29:22+00:00,1470158864431599618,Osama Mardod,"b'RT @anastasiaopara: My #procedural wall toy now has arches &amp; sorta-paths \xf0\x9f\x9a\x80 That was trickier to setup than I had anticipated \xf0\x9f\x98\x85 But hey, got\xe2\x80\xa6'"
2021-12-12 22:28:09+00:00,1470158558004228099,1K,b'Lil zay osama still speak to me.'
2021-12-12 22:27:00+00:00,1470158270493040646,AYO FELA SUPREMO,b'RT @chartsafrica: Top 10 songs in Africa\n1.@wizkidayo-Essence\n2.@fireboydml-Peru\n3.@joeboyofficial-Sip\n4.@ckay_yo-Love Nwantiti\n5.@blackshe\xe2\x80\xa6'
2021-12-12 22:24:45+00:00,1470157702148108294,Michaarndt77,b'RT @dwi_PAL1109: The Israeli occupation forces assaulted the family of Osama Salhab while detaining him from his home in Qilqis village nea\xe2\x80\xa6'
2021-12-12 22:24:42+00:00,1470157690840178696,Sir-Rap-A-Lot,b'RT @feroze17: Different Captain. \xf0\x9f\x94\xb5\nSame Energy. \xf0\x9f\xa5\xb6\n@CesarAzpi @JohnTerry26 https://t.co/69Y6GxNaj1'
2021-12-12 22:21:36+00:00,1470156909311369221,Sir-Rap-A-Lot,b'@Limitless_xix Whiskey ama Gin?'
2021-12-12 22:21:02+00:00,1470156768894504961,Sir-Rap-A-Lot,"b'RT @ESPNF1: ""Thanks kid.""\n\nThrowback to when Michael Schumacher met a young fan called Max Verstappen. https://t.co/Wkk5M5hF8h'"
2021-12-12 22:19:29+00:00,1470156380170592256,E(art)H,"b""RT @andywest01: When Luka Modric hit 30 he started ageing in reverse and is now 24. It's the only possibility."""
2021-12-12 22:19:23+00:00,1470156352588763148,TheVibe🔋,b'RT @chartsafrica: Top 10 songs in Africa\n1.@wizkidayo-Essence\n2.@fireboydml-Peru\n3.@joeboyofficial-Sip\n4.@ckay_yo-Love Nwantiti\n5.@blackshe\xe2\x80\xa6'
2021-12-12 22:17:07+00:00,1470155784977793031,Sir-Rap-A-Lot,b'RT @Audriinah_: We said men deserve nothing but every weekend ke lona ka dishweshwe le dituku getting married. Le byang mara? Eyi.'
2021-12-12 22:16:02+00:00,1470155509235961864,Omotola🇨🇦💎🌹,b'RT @chartsafrica: Top 10 songs in Africa\n1.@wizkidayo-Essence\n2.@fireboydml-Peru\n3.@joeboyofficial-Sip\n4.@ckay_yo-Love Nwantiti\n5.@blackshe\xe2\x80\xa6'
2021-12-12 22:15:40+00:00,1470155419930800140,Solomon Neequaye,b'RT @chartsafrica: Top 10 songs in Africa\n1.@wizkidayo-Essence\n2.@fireboydml-Peru\n3.@joeboyofficial-Sip\n4.@ckay_yo-Love Nwantiti\n5.@blackshe\xe2\x80\xa6'
2021-12-12 22:14:41+00:00,1470155169610584075,Wan Stan,b'@Osama_otero Hahaha manze anacomplain how she was bullied by the internet'
2021-12-12 22:12:13+00:00,1470154548853583884,BIG DAVO 🤙🏾 🦅,b'RT @chartsafrica: Top 10 songs in Africa\n1.@wizkidayo-Essence\n2.@fireboydml-Peru\n3.@joeboyofficial-Sip\n4.@ckay_yo-Love Nwantiti\n5.@blackshe\xe2\x80\xa6'
2021-12-12 22:12:04+00:00,1470154513919225861,Sir-Rap-A-Lot,b'RT @AlfredMwandagha: The enemy is poverty.'
2021-12-12 22:11:50+00:00,1470154451856113664,Tarek,"b'RT @CaroHurndall: After a busy week in Misrata &amp; Sirte, I was excited to finally visit #LeptisMagna. I studied archaeology at university, s\xe2\x80\xa6'"
2021-12-12 22:10:36+00:00,1470154144371679236,Sir-Rap-A-Lot,b'We mzee https://t.co/k2C0JBjYBF'
2021-12-12 22:10:20+00:00,1470154074356076553,Sir-Rap-A-Lot,b'RT @FabrizioRomano: Matter of time\xe2\x80\xa6 \xe2\x8f\xb3\xf0\x9f\x94\xb5 #CFC'
2021-12-12 22:09:45+00:00,1470153930684485632,shahied,b'Artist Osamah Spite achieves the dream of the martyr Mohammed Abu Amr and draws the largest map in Palestine.\n It w\xe2\x80\xa6 https://t.co/U0RBKPexDV'
2021-12-12 22:09:26+00:00,1470153850225152003,RICKY BOBBY,b'@Jose_Wam_Osama The speed broo I\xe2\x80\x99m telling you watch the fight he was trying to jump in but kept getting caught you\xe2\x80\xa6 https://t.co/KGM2LYV3yV'
2021-12-12 22:07:40+00:00,1470153403246551047,Carmen🧣,b'@halorrry BYE TELL OSAMA TO HURRY UP IT NEEDS TO BE DONE BY TUESDAY'
2021-12-12 22:06:51+00:00,1470153199952838659,iman 🇵🇸,b'@halofearIess yeah i\xe2\x80\x99ll contact my uncle osama'
2021-12-12 22:06:46+00:00,1470153178243031044,Poasis,b'RT @chartsafrica: Top 10 songs in Africa\n1.@wizkidayo-Essence\n2.@fireboydml-Peru\n3.@joeboyofficial-Sip\n4.@ckay_yo-Love Nwantiti\n5.@blackshe\xe2\x80\xa6'
2021-12-12 22:06:45+00:00,1470153173583212545,.,b'RT @redbullracing: History maker \xf0\x9f\x8f\x86 Champion of the World! \xf0\x9f\x91\x91 @Max33Verstappen \xf0\x9f\xa6\x81 #SimplyLovely https://t.co/o0rAY9RaO6'
2021-12-12 22:06:36+00:00,1470153134433525769,.,b'We are the champion of the world https://t.co/PjoD5Z5y2s'
2021-12-12 22:05:47+00:00,1470152931445985284,ease your mind,b'RT @chartsafrica: Top 10 songs in Africa\n1.@wizkidayo-Essence\n2.@fireboydml-Peru\n3.@joeboyofficial-Sip\n4.@ckay_yo-Love Nwantiti\n5.@blackshe\xe2\x80\xa6'
2021-12-12 22:04:22+00:00,1470152574233989130,Moe Your Data Plug 🔥,b'RT @chartsafrica: Top 10 songs in Africa\n1.@wizkidayo-Essence\n2.@fireboydml-Peru\n3.@joeboyofficial-Sip\n4.@ckay_yo-Love Nwantiti\n5.@blackshe\xe2\x80\xa6'
2021-12-12 22:04:06+00:00,1470152505560641537,Rìõ Rugb¥ Sr.,b'@_Gator_Jones Hell no loma was high or something he literally was going rounds throwing like 10 punches ain\xe2\x80\x99t that\xe2\x80\xa6 https://t.co/02DWffDzUx'
